"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/FXVarietyPack/Materials/M_ky_circle01_4x4G_nonD.M_ky_circle01_4x4G_nonD","0","0","12","1","0.000000","0","0"
"/Game/FXVarietyPack/Materials/M_ky_chantDecoA.M_ky_chantDecoA","0","0","20","1","0.000000","0","0"
"/Game/FXVarietyPack/Materials/M_ky_subUV_dynRGB.M_ky_subUV_dynRGB","0","0","12","1","0.000000","0","0"
"/Game/FXVarietyPack/Materials/M_ky_Fresnel.M_ky_Fresnel","0","0","20","1","0.000000","0","0"
"/Game/FXVarietyPack/Materials/M_ky_base_anime.M_ky_base_anime","0","0","24","2","0.000000","0","0"
"/Game/FXVarietyPack/EpicContent/Materials/M_Glass.M_Glass","0","0","27","1","0.000000","0","81"
"/Game/FXVarietyPack/EpicContent/Materials/M_DemoRoomTiles.M_DemoRoomTiles","0","0","27","1","0.000000","0","0"
"/Game/FXVarietyPack/EpicContent/Materials/M_DemoWallPattern.M_DemoWallPattern","0","0","23","1","0.000000","0","23"
"/Game/FourEvilDragonsPBR/Materials/DragonTheTerrorBringer/BlueMat.BlueMat","0","0","26","1","0.000000","0","0"
"/Game/FourEvilDragonsPBR/Materials/DragonTheTerrorBringer/AlbedoMat.AlbedoMat","0","0","26","1","0.000000","0","0"
"/Game/FourEvilDragonsPBR/Materials/DragonTheSoulEater/RedMat.RedMat","0","0","26","1","0.000000","0","0"
"/Game/FourEvilDragonsPBR/Materials/DragonTheUsurper/RedMat.RedMat","0","0","26","1","0.000000","0","0"
"/Game/FourEvilDragonsPBR/Materials/DragonTheUsurper/BlackMat.BlackMat","0","0","26","1","0.000000","0","0"
"/Game/FourEvilDragonsPBR/Materials/DragonTheUsurper/BlueMat.BlueMat","0","0","35","1","0.000000","0","0"
"/Game/FourEvilDragonsPBR/Materials/DragonTheUsurper/AlbinoMat.AlbinoMat","0","0","26","1","0.000000","0","0"
"/Game/FourEvilDragonsPBR/Materials/DragonTheTerrorBringer/RedMat.RedMat","0","0","26","1","0.000000","0","0"
"/Game/FourEvilDragonsPBR/Materials/DragonTheTerrorBringer/GreenMat.GreenMat","0","0","26","1","0.000000","0","0"
"/Game/FourEvilDragonsPBR/Materials/DragonTheSoulEater/PurpleMat.PurpleMat","0","0","26","1","0.000000","0","0"
"/Game/FourEvilDragonsPBR/Materials/DragonTheSoulEater/GreenMat.GreenMat","0","0","26","1","0.000000","0","0"
"/Game/FourEvilDragonsPBR/Materials/DragonTheSoulEater/BlueMat.BlueMat","0","0","26","1","0.000000","0","0"
"/Game/FourEvilDragonsPBR/Materials/DragonTheNightmare/RedMat.RedMat","0","0","26","1","0.000000","0","0"
"/Game/FourEvilDragonsPBR/Materials/DragonTheNightmare/GreenMat.GreenMat","0","0","26","1","0.000000","0","0"
"/Game/FourEvilDragonsPBR/Materials/DragonTheNightmare/DarkBlueMat.DarkBlueMat","0","0","26","1","0.000000","0","0"
"/Game/FourEvilDragonsPBR/Materials/DragonTheNightmare/AlbinoMat.AlbinoMat","0","0","26","1","0.000000","0","0"
"/Game/FantasyBundle/Materials/M_Wood01.M_Wood01","0","0","23","1","0.000000","0","0"
"/Game/FantasyBundle/Materials/M_GroundDirt01_Decal.M_GroundDirt01_Decal","0","0","21","1","0.000000","0","0"
"/Game/FantasyBundle/Materials/M_Grass.M_Grass","0","0","88","1","0.000000","0","0"
"/Game/FantasyBundle/Materials/M_WallPaintings06.M_WallPaintings06","0","0","21","1","0.000000","0","0"
"/Game/FantasyBundle/Materials/M_WallPaintings05.M_WallPaintings05","0","0","21","1","0.000000","0","0"
"/Game/FantasyBundle/Materials/M_WallPaintings04.M_WallPaintings04","0","0","21","1","0.000000","0","0"
"/Game/FantasyBundle/Materials/M_WallPaintings03.M_WallPaintings03","0","0","21","1","0.000000","0","0"
"/Game/FantasyBundle/Materials/M_WallPaintings02.M_WallPaintings02","0","0","21","1","0.000000","0","0"
"/Game/FantasyBundle/Materials/M_WallPaintings01.M_WallPaintings01","0","0","21","1","0.000000","0","0"
"/Game/FantasyBundle/Materials/M_ShowroomFloor.M_ShowroomFloor","0","0","23","1","0.000000","0","0"
"/Game/FantasyBundle/Materials/M_Sarcophagus_Master.M_Sarcophagus_Master","0","0","23","1","0.000000","0","0"
"/Game/FantasyBundle/Materials/M_RiverWater01.M_RiverWater01","0","0","33","1","0.000000","0","0"
"/Game/FantasyBundle/Materials/M_Puddle01.M_Puddle01","0","0","21","1","0.000000","0","0"
"/Game/FantasyBundle/Materials/M_Pillar01_Master.M_Pillar01_Master","0","0","23","1","0.000000","0","0"
"/Game/FantasyBundle/Materials/M_Landscape.M_Landscape","0","0","90","2","0.000000","0","67"
"/Game/FantasyBundle/Materials/M_LeakingDecal01.M_LeakingDecal01","0","0","23","1","0.000000","0","0"
"/Game/FantasyBundle/Materials/M_Landscape4033.M_Landscape4033","0","0","23","1","0.000000","0","134"
"/Game/FantasyBundle/Materials/M_HouseWallDisplace.M_HouseWallDisplace","0","0","23","1","0.000000","0","0"
"/Game/FantasyBundle/Materials/M_HouseWallBase.M_HouseWallBase","0","0","50","2","0.000000","0","0"
"/Game/FantasyBundle/Materials/M_HouseWallColor.M_HouseWallColor","0","0","23","1","0.000000","0","0"
"/Game/FantasyBundle/Materials/M_Grass01.M_Grass01","0","0","88","1","0.000000","0","0"
"/Game/FantasyBundle/Materials/M_Fabric.M_Fabric","0","0","44","1","0.000000","0","0"
"/Game/FantasyBundle/Materials/M_Dust_Particle.M_Dust_Particle","0","0","81","1","0.000000","0","0"
"/Game/FantasyBundle/Materials/M_CastleGate.M_CastleGate","0","0","23","1","0.000000","0","0"
"/Game/FantasyBundle/Materials/M_CastleStairs01.M_CastleStairs01","0","0","50","2","0.000000","0","0"
"/Game/FantasyBundle/Materials/M_Bricks.M_Bricks","0","0","23","1","0.000000","0","0"
"/Game/FantasyBundle/Materials/M_Caustics.M_Caustics","0","0","36","1","0.000000","0","0"
"/Game/EasyComboBuffering/DemoAssets/Demo_Assets/DemoRoom/Materials/M_WeaponStateE.M_WeaponStateE","0","0","21","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","0","0","4","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","0","0","4","1","0.000000","0","0"
"/Game/EasyComboBuffering/DemoAssets/Demo_Assets/DemoRoom/Materials/M_ComboTypes.M_ComboTypes","0","0","21","1","0.000000","0","0"
"/Game/EasyComboBuffering/DemoAssets/Demo_Assets/DemoRoom/Materials/M_ComboNotifys.M_ComboNotifys","0","0","21","1","0.000000","0","0"
"/Game/EasyComboBuffering/DemoAssets/Demo_Assets/DemoRoom/Materials/M_WeaponStateD.M_WeaponStateD","0","0","21","1","0.000000","0","0"
"/Game/EasyComboBuffering/DemoAssets/Demo_Assets/DemoRoom/Materials/M_WeaponAnimBP.M_WeaponAnimBP","0","0","21","1","0.000000","0","0"
"/Game/EasyComboBuffering/DemoAssets/Demo_Assets/DemoRoom/Materials/M_WeaponActions.M_WeaponActions","0","0","21","1","0.000000","0","0"
"/Game/EasyComboBuffering/DemoAssets/Demo_Assets/DemoRoom/Materials/M_Weapon.M_Weapon","0","0","21","1","0.000000","0","0"
"/Game/EasyComboBuffering/DemoAssets/Demo_Assets/DemoRoom/Materials/M_DemoRoomTiles.M_DemoRoomTiles","0","0","35","1","0.000000","0","0"
"/Game/EasyComboBuffering/DemoAssets/Demo_Assets/DemoRoom/Materials/M_GameMode.M_GameMode","0","0","21","1","0.000000","0","0"
"/Game/EasyComboBuffering/DemoAssets/Demo_Assets/DemoRoom/Materials/M_CycleWeapon.M_CycleWeapon","0","0","21","1","0.000000","0","0"
"/Game/EasyComboBuffering/DemoAssets/Demo_Assets/DemoRoom/Materials/M_Component.M_Component","0","0","21","1","0.000000","0","0"
"/Game/EasyComboBuffering/DemoAssets/Demo_Assets/DemoRoom/Materials/M_Combolast.M_Combolast","0","0","21","1","0.000000","0","0"
"/Game/EasyComboBuffering/DemoAssets/Demo_Assets/DemoRoom/Materials/M_ComboInputs.M_ComboInputs","0","0","21","1","0.000000","0","0"
"/Game/EasyComboBuffering/DemoAssets/Demo_Assets/DemoRoom/Materials/M_ComboD.M_ComboD","0","0","21","1","0.000000","0","0"
"/Game/EasyComboBuffering/DemoAssets/Demo_Assets/DemoRoom/Materials/M_Combochained.M_Combochained","0","0","21","1","0.000000","0","0"
"/Game/EasyComboBuffering/DemoAssets/Demo_Assets/DemoRoom/Materials/M_Combo.M_Combo","0","0","21","1","0.000000","0","0"
"/Game/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Distortion.M_Distortion","0","0","60","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/Masters/M_Trans_Sprite_SubUV_Master_Surface.M_Trans_Sprite_SubUV_Master_Surface","0","0","54","1","0.000000","0","0"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","0","0","36","1","0.000000","0","0"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","0","0","4","1","0.000000","0","0"
"/Game/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Leaves_A.M_Leaves_A","0","0","85","1","0.000000","0","0"
"/Game/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Fire_Splat.M_Fire_Splat","0","0","9","1","0.000000","0","0"
"/Game/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Dirt_A.M_Dirt_A","0","0","54","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/Masters/M_Trans_Sprite_Master_Surface.M_Trans_Sprite_Master_Surface","0","0","88","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/Masters/M_Opaque_MeshEmit_Emis_Master_Surface2.M_Opaque_MeshEmit_Emis_Master_Surface2","0","0","26","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/Masters/M_Opaque_MeshEmit_Emis_Master_Surface.M_Opaque_MeshEmit_Emis_Master_Surface","0","0","26","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Tornado_Ice_Trans_UT.M_Tornado_Ice_Trans_UT","0","0","15","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Tornado.M_Tornado","0","0","25","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_HeartHeal_02_Trans.M_HeartHeal_02_Trans","0","0","9","1","0.000000","0","0"
"/Game/FXVarietyPack/Materials/M_ky_auraWall02.M_ky_auraWall02","0","0","32","2","0.000000","0","0"
"/Game/FantasyBundle/Materials/M_RockDetailed.M_RockDetailed","0","0","23","1","0.000000","0","0"
"/Game/FantasyBundle/Materials/M_CastleLandscape.M_CastleLandscape","0","0","23","1","0.000000","0","0"
"/Game/FXVarietyPack/Materials/M_ky_stone02.M_ky_stone02","0","0","53","1","0.000000","0","0"
"/Engine/VREditor/SnapGrid/SnapGridMaterial.SnapGridMaterial","0","0","10","1","0.000000","0","0"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","0","0","68","1","0.000000","0","0"
"/Game/FXVarietyPack/Materials/M_ky_dust01_4x4.M_ky_dust01_4x4","0","0","9","1","0.000000","0","0"
"/Game/FXVarietyPack/Materials/M_ky_stormDeco01.M_ky_stormDeco01","0","0","25","1","0.000000","0","0"
"/Game/FXVarietyPack/Materials/M_ky_laser01.M_ky_laser01","0","0","15","1","0.000000","0","0"
"/Game/FXVarietyPack/Materials/M_ky_aura9.M_ky_aura9","0","0","40","2","0.000000","0","0"
"/Game/FXVarietyPack/Materials/M_ky_shockWave03_4x4.M_ky_shockWave03_4x4","0","0","40","2","0.000000","0","0"
"/Game/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Snow.M_Snow","0","0","9","1","0.000000","0","0"
"/Game/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Glow_B.M_Glow_B","0","0","9","1","0.000000","0","0"
"/Game/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Glow_A.M_Glow_A","0","0","9","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Maps/LevelContent/Architecture/M_CycWall_01.M_CycWall_01","0","0","23","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Maps/LevelContent/Architecture/M_CycRoom_01.M_CycRoom_01","0","0","23","1","0.000000","0","0"
"/Game/FXVarietyPack/Materials/M_ky_waterDust02.M_ky_waterDust02","0","0","9","1","0.000000","0","0"
"/Game/FXVarietyPack/Materials/M_ky_trail_primitive.M_ky_trail_primitive","0","0","15","1","0.000000","0","0"
"/Game/FXVarietyPack/Materials/M_ky_smoke01.M_ky_smoke01","0","0","18","2","0.000000","0","0"
"/Game/FXVarietyPack/Materials/M_ky_primitive_dyn2.M_ky_primitive_dyn2","0","0","40","2","0.000000","0","0"
"/Game/FXVarietyPack/Materials/M_ky_primitive.M_ky_primitive","0","0","45","1","0.000000","0","0"
"/Game/FXVarietyPack/Materials/M_ky_polar_primitive.M_ky_polar_primitive","0","0","12","1","0.000000","0","0"
"/Game/FXVarietyPack/Materials/M_ky_polar.M_ky_polar","0","0","52","3","0.000000","0","12"
"/Game/FXVarietyPack/Materials/M_ky_magicCircle020.M_ky_magicCircle020","0","0","9","1","0.000000","0","0"
"/Game/FXVarietyPack/Materials/M_ky_flareVert.M_ky_flareVert","0","0","9","1","0.000000","0","0"
"/Game/FXVarietyPack/Materials/M_ky_dynDust.M_ky_dynDust","0","0","15","1","0.000000","0","0"
"/Game/FXVarietyPack/Materials/M_ky_base_turbulence.M_ky_base_turbulence","0","0","15","1","0.000000","0","0"
"/Game/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Fish_A.M_Fish_A","0","0","112","1","0.000000","0","0"
"/Game/FXVarietyPack/Materials/M_ky_storm01.M_ky_storm01","0","0","80","4","0.000000","0","95"
"/Game/EasyComboBuffering/DemoAssets/ThirdPersonBP/Mannequin/Character/Materials/M_Male_Body.M_Male_Body","0","0","116","2","0.000000","0","0"
"/Game/FXVarietyPack/Materials/M_ky_starDust.M_ky_starDust","0","0","108","3","0.000000","0","0"
"/Engine/Functions/Engine_MaterialFunctions02/ExampleContent/3dParticleOpacity_Mat.3dParticleOpacity_Mat","0","0","27","1","0.000000","0","0"
"/Game/EasyComboBuffering/DemoAssets/Demo_Assets/DemoRoom/Materials/M_DemoWallPattern.M_DemoWallPattern","0","0","46","2","0.000000","0","46"
"/Game/FantasyBundle/Materials/M_GrassAnimated02.M_GrassAnimated02","0","0","88","1","0.000000","0","0"
"/Game/FantasyBundle/Materials/M_FabricAnimated.M_FabricAnimated","0","0","84","1","0.000000","0","0"
"/Game/FantasyBundle/Materials/M_WallLeaves.M_WallLeaves","0","0","88","1","0.000000","0","0"
"/Game/FantasyBundle/Materials/M_MasterBlend.M_MasterBlend","0","0","23","1","0.000000","0","0"
"/Game/FantasyBundle/Materials/M_CastleMasterBlend.M_CastleMasterBlend","0","0","23","1","0.000000","0","0"
"/Interchange/gltf/M_Unlit.M_Unlit","0","0","66","6","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","0","0","62","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","0","0","88","1","0.000000","0","0"
"/Interchange/gltf/M_SpecularGlossiness.M_SpecularGlossiness","0","0","140","6","0.000000","0","0"
"/Interchange/gltf/M_Transmission.M_Transmission","0","0","50","2","0.000000","0","0"
"/Interchange/gltf/M_Sheen.M_Sheen","0","0","140","6","0.000000","0","0"
"/Interchange/gltf/M_ClearCoat.M_ClearCoat","0","0","140","6","0.000000","0","0"
"/Interchange/gltf/M_Default.M_Default","0","0","140","6","0.000000","0","0"
